name_1,name_2,prediction,token_set_ratio,label,error
hwyska,huesa del comun,0.320004,0.29,0.0,False
la union,san pedro coxcaltepec cantaros,0.34424773,0.16,0.0,False
arroyo arenal grande,rio arena,0.06640222,0.55,0.0,False
ychmul,busilja,0.4137715,0.31,0.0,False
otero,estacion de otero,0.9070679,1.0,0.0,True
rancheria rechagachi,pena,0.34743026,0.08,0.0,False
penarroa,penarroa,0.9034535,1.0,1.0,False
el espinal,esperanza,0.15093826,0.53,0.0,False
rancho varcelia,bahia castelan o,0.11249218,0.19,0.0,False
bahia santa teresa,una,0.15655893,0.1,0.0,False
ocotes,arroyo ocoroni,0.04784463,0.3,0.0,False
canada roja,caserio canada roja,0.9207914,1.0,1.0,False
ria de pravia,ria de san esteban,0.48258084,0.63,1.0,True
palomas,palmartepec,0.24022573,0.56,0.0,False
caserio coto navacebrera y navahermes,caserio coto navacebrera y navahermosa,0.60541475,0.96,1.0,False
el rodeo el naranjo,el naranjo,0.77786493,1.0,1.0,False
gatzaga,gesaltza anana,0.36882818,0.48,0.0,False
caserio el cortijo blanco,caserio el cortijo blanco,0.9860348,1.0,1.0,False
viljagran,villa gonzalez ortega,0.07275123,0.27,0.0,False
rio san lorenzo,cabo san lazaro,0.05962665,0.53,0.0,False
estacion jaral,jaral de berrio,0.044440564,0.62,1.0,True
zacualpa,zacaxomulco,0.30592722,0.53,0.0,False
caserio el portillo,caserio el portillo,0.9614496,1.0,1.0,False
progreso numero dos,ignacio ramirez numero dos,0.55215406,0.69,0.0,True
arquinano,arguinano,0.8464979,0.89,1.0,False
rio dos muinos,rio los molinos,0.57323754,0.83,1.0,False
rio lengule,san julian,0.16735463,0.29,0.0,False
puerta del rio,la pua,0.33542737,0.5,0.0,False
el tecolote de ixpalino,el tascate de los ramos,0.48980495,0.57,0.0,False
rio cristobal,arroyo cristobal,0.90378386,0.83,1.0,False
huitziquitla,canada huitziquitla,0.9289392,1.0,1.0,False
pxm,mmps,0.740853,0.29,1.0,False
rincon,rincon,0.8443472,1.0,1.0,False
concepcion de arriba,corregidora de arriba,0.9561356,0.73,1.0,False
caserio monnegre de arriba,caserio monleon,0.06206264,0.64,0.0,False
santa maria,santa maria cortijos,0.40167302,1.0,0.0,False
boquilla de arriba,la boquina,0.47881982,0.5,0.0,False
rancho santa maria,santa maria,0.78880066,1.0,1.0,False
wen fu lei te,umbrete,0.5985514,0.4,1.0,False
mmhc,aeropuerto internacional de san felipe,0.54311293,0.05,0.0,True
el desempeno,el desempeno,0.923408,1.0,1.0,False
san jeronimo,rio san geronimo,0.67727315,0.79,0.0,True
el raton,cerro belen,0.12164401,0.53,0.0,False
la canada de san urbano,la canada de la lena,0.51758736,0.83,0.0,True
asunsulo,seccion asunsulo,0.78524625,1.0,1.0,False
loma de arriba,loma alta,0.8018773,0.62,1.0,False
gandara,santa maria,0.47961712,0.33,0.0,False
san miguel,san miguel toliman,0.5160158,1.0,0.0,True
caserio alporchones,almunecar,0.047254395,0.5,0.0,False
sierra los angeles,bahia de los angeles,0.07142698,0.76,0.0,False
puerta de lima,puerta de la lima,0.9449556,1.0,1.0,False
rega botanika gardeno de madrido,reial jardi botanic de madrid,0.85049325,0.79,1.0,False
rio oca,obre,0.26749557,0.36,0.0,False
chactun,chactun,0.9150732,1.0,1.0,False
puente colgante,puente de vizcaya,0.71277297,0.57,1.0,False
zona arqueologica las pintas,rio san vicente,0.37753028,0.23,0.0,False
somolin,somontin,0.6398115,0.8,1.0,False
platja de gandia,playa de gandia,0.9824053,0.9,1.0,False
caserio canada canara,canada de calatrava,0.013800549,0.7,0.0,False
navajas,caserios navahonda,0.02481738,0.4,0.0,False
el aguacate,rio aguacate,0.92109257,0.84,1.0,False
cabalar,butron,0.05178418,0.31,0.0,False
desempeno,rio desempeno,0.8919639,1.0,1.0,False
caserio esquinal,casa esquinal,0.9577461,0.83,1.0,False
tenebrono,tenebron,0.8442232,0.94,1.0,False
bahia de san lucas,bahia de san lucas,0.9957139,1.0,1.0,False
capilla,caserio capilla,0.9420128,1.0,1.0,False
juchuquia,el juchuco,0.29800674,0.53,1.0,True
arroyo el tecuan,arroyo el tecuan,0.985024,1.0,1.0,False
san jose alamillo,san jose,0.54198366,1.0,0.0,True
guarda la lagunita,concepcion la venta,0.5727185,0.38,0.0,True
la aguita,bahia kino,0.40866837,0.42,0.0,False
el carrizo,carrizo grande,0.31050763,0.82,1.0,True
el merdas,rio mercurim,0.012879718,0.29,0.0,False
avinyonet del penedes,avilesas,0.32699588,0.41,0.0,False
narvaja,naron,0.4354783,0.5,0.0,False
purisima,la purisima,0.5700734,1.0,1.0,False
santa maria zacatepec,santa maria zacatepec,0.9679395,1.0,0.0,True
kuart de poblet,cuart de poblet,0.8807346,0.93,1.0,False
los hornos,hornillas,0.28446528,0.53,0.0,False
banos de cerrato,banos,0.3373783,1.0,1.0,True
museo anton,centro de escultura museo anton,0.8074705,1.0,1.0,False
estacion nadadores,nadadores,0.9798528,1.0,1.0,False
malla,la malla,0.7868154,1.0,1.0,False
sinaloa de leyva,rio de sinaloa,0.41486642,0.83,0.0,False
caserio los albadalejos,los alamos,0.27218238,0.55,0.0,False
ka er ta ma,cartaxena,0.5788439,0.3,0.0,True
el naranjal,san jose,0.3119884,0.42,0.0,False
cerro el gachupin,el cajon,0.22341998,0.48,0.0,False
fovissste las aguilas,fondo de la vivienda del instituto de seguridad y servicios sociales de los trabajadores del estado las aguilas,0.23399396,0.69,1.0,True
la revilla,playa de laredo,0.143843,0.48,0.0,False
santa maria,santa maria tataltepec,0.40054563,1.0,0.0,False
el sordaneno,jimulquilla,0.083853304,0.17,0.0,False
las lumbreras,casa de laston,0.15381594,0.22,0.0,False
monte de coecillo,coecillo,0.836148,1.0,1.0,False
agua calientilla,agua calientita,0.66319263,0.9,1.0,False
sierra santa rosa,sierra de santa rosa,0.986858,1.0,1.0,False
soller,song sai er wei la,0.25445586,0.25,0.0,False
arroyo barranca hernandez,la barranca,0.51015866,0.84,1.0,False
irancuataro,naozaro,0.48952883,0.44,0.0,False
vazquez,vazquez,0.9031916,1.0,1.0,False
caserio los alejos,los alejos,0.9108722,1.0,1.0,False
el cerro,cortijada el cerro blanco,0.16068925,1.0,0.0,False
trojes de san pablo,san pablo,0.74540997,1.0,1.0,False
mina nino artillero,zona arqueologica toluquilla,0.1366625,0.38,0.0,False
yaxcopoil,ruinas de yaxchilan,0.23693773,0.43,0.0,False
astulez,astorga,0.6756398,0.43,0.0,True
roncesvaux,roncesvalles,0.81215674,0.73,1.0,False
nacozari,placeritos de nacozari,0.79932547,1.0,1.0,False
altamira numero dos,san pedro,0.521347,0.21,0.0,True
el jabali,el pertigo,0.11759652,0.42,0.0,False
pradocabalos,santa maria de pradocabalos,0.92226046,1.0,1.0,False
boca de apiza,a pa qin gan,0.15933526,0.32,0.0,False
santa maria mixistlan,mixistlan,0.91231424,1.0,1.0,False
cardena,cardenas,0.7492498,0.93,1.0,False
rio guerachic,san jose guerachic,0.8543798,0.82,0.0,True
el zapotillo,zapatito,0.427323,0.6,1.0,True
agustin olachea lotes 6 7 13 y 14,agustin olachea lotes 6 7 13 y 14,0.9731275,1.0,1.0,False
santa maria ecatepec,santa maria del tule,0.113502204,0.75,0.0,False
rio barbellido,rio barbedillo,0.7818281,0.86,1.0,False
el salero,san antonio,0.61688167,0.3,1.0,False
los cerrillos numero dos,los cerrillos numero dos,0.99385566,1.0,1.0,False
cerro chachitepetl,cerro chachitepetl,0.9727593,1.0,1.0,False
santa maria de quinta de lor,santa maria,0.63568556,1.0,1.0,False
el albaches,ai he ya de luo si ka wa lie luo si,0.12780078,0.26,0.0,False
golfe de campeche,san francisco de campeche,0.74567187,0.79,0.0,True
embassament de sant ponc,castillo de peniscola,0.2834165,0.4,0.0,False
puentecesures,barrio pueblo nuevo ventas,0.1410538,0.31,0.0,False
mala bahia,blackstrap bay,0.40915722,0.42,1.0,True
tekamak,municipio de tecamac,0.79915667,0.37,1.0,False
tapila,san jose del tanque,0.23641601,0.16,0.0,False
san andres,san andres buenavista,0.53721696,1.0,1.0,False
plaza de espana,platea maior matritensis,0.18559174,0.36,0.0,False
concordia,conchos,0.41129744,0.62,0.0,False
arroyo pedro,rio pedro,0.7877465,0.76,0.0,True
vigo guixar,amr,0.133305,0.29,0.0,False
los coconos,trasquileno,0.38569704,0.18,0.0,False
canal de lesquerra,isla izaro,0.20793493,0.21,0.0,False
aguaihtic,ocotitan,0.5613857,0.24,0.0,True
poza rica,poza rica chacas,0.38546208,1.0,0.0,False
castillo del papa luna,castell de peniscola,0.4876442,0.57,1.0,True
loma de los altaires,lomas de los altares,0.42602086,0.95,1.0,True
puerta de canoas,puerta de la borrega,0.1566388,0.72,0.0,False
rosario,el rosario la ex hacienda,0.3978657,1.0,0.0,False
san julian,san julian,0.89220417,1.0,1.0,False
arroyo del valle de atras,arroyo del valle,0.7444864,1.0,1.0,False
cerro los penoncillos,bajio del ciriaco,0.122282945,0.26,0.0,False
huisticola,huistan,0.15178266,0.71,0.0,False
carbonero,carovana,0.3155284,0.59,0.0,False
san cristobal,san cristobal,0.9047323,1.0,1.0,False
san pedro,tutotepec,0.5235892,0.22,1.0,False
san cristobal,rancho san cristobal,0.7680141,1.0,1.0,False
morales,estacion morales,0.93667454,1.0,1.0,False
los reyes quiahuixtlan,los reyes quiahuixtlan,0.98189336,1.0,1.0,False
canada cardonal,canada el cardonal,0.949601,1.0,1.0,False
cigarrito,rancho el cigarrero,0.84674335,0.5,1.0,False
tonuco,tonichi borea,0.19921982,0.42,0.0,False
senor de roma,senor de roma,0.90413207,1.0,1.0,False
aguilar del alfambra,aguilar de codes,0.50755805,0.61,0.0,True
punta carral,punta margallo,0.7683806,0.77,1.0,False
apeadero de lillo,la estacion,0.36427703,0.29,1.0,True
el amor 3 cruces o los cocos viejos,los cocos viejos,0.69083005,1.0,1.0,False
villa de almoloya de juarez,almoloya,0.40192354,1.0,1.0,True
frijolar,el frijolar,0.8689561,1.0,1.0,False
animas,rancho las animas,0.51073045,1.0,0.0,True
la guadalupe,mariano escobedo,0.21192047,0.14,1.0,True
rio el desfiladero,alfredo v bonfil,0.14815815,0.29,0.0,False
san juan,sola,0.51086354,0.17,1.0,False
ubeda,punta turrilla,0.04802159,0.21,0.0,False
rio ahio,rio aguisejo,0.59445983,0.7,0.0,True
gorostapalo,gormas,0.37636825,0.47,0.0,False
xaibe,xaibe,0.9095013,1.0,1.0,False
la canada,la cienega,0.5667573,0.53,0.0,True
ordizia,vilafranca do penedes vilafranca del penedes,0.1155065,0.19,0.0,False
estacion de gil marquez,estacion de chinchilla,0.21636446,0.67,0.0,False
el cuidame,el cuidame,0.91003627,1.0,1.0,False
cerro los primales,cerro primales,0.9735012,1.0,1.0,False
caserio la parata,caserio la paloma,0.03637429,0.82,0.0,False
cortijo de gallicanta,gallicanta,0.922769,1.0,1.0,False
miguel aleman,colonia miguel aleman,0.91638815,1.0,1.0,False
buruntzazpi,buruntzaspi,0.9728183,0.91,1.0,False
caserio yechar,caserio de yechar,0.94784206,1.0,1.0,False
san jose buenavista chico,san jose buenavista chico,0.9846802,1.0,1.0,False
el guerigo,cerro cabezon,0.033061713,0.43,0.0,False
teopa,teopa,0.907723,1.0,1.0,False
coacalco de berriozaval,coacalco de berriozaval,0.99060637,1.0,1.0,False
velez benahudalla,velez benandalla,0.9813436,0.91,1.0,False
la canyada de beric,canada de verich la,0.26035875,0.53,1.0,True
caserio puente duda,caserios puente del obispo,0.012389437,0.71,0.0,False
arroyo del cano canada,arroyo del cano canada,0.97081435,1.0,1.0,False
santa maria suchixtlan,santa maria,0.49180013,1.0,0.0,False
ejido dieciocho de septiembre,gandara,0.5017782,0.11,1.0,False
las pitas,los cuates,0.37903464,0.42,0.0,False
canon el general,canon el general,0.9899617,1.0,1.0,False
rio calabozo,calabazas segunda seccion,0.022807451,0.49,0.0,False
rancherias,rancheria,0.5190221,0.95,0.0,True
rancho el torreon,torreon,0.8866632,1.0,1.0,False
cerro tentacion,tentacion,0.7400797,1.0,1.0,False
arroyo fores,barranco de fores,0.15661135,0.69,1.0,True
estacion de microondas el chapote,las abejas,0.09410156,0.19,0.0,False
la burra,rancho la burra,0.9157898,1.0,1.0,False
el norteno,el norteno,0.9380727,1.0,1.0,False
begona,begonia,0.8179816,0.92,1.0,False
arroyo de guadacortes,rio guadacortes,0.9396026,0.85,1.0,False
zumpango,zumpango del rio,0.4661715,1.0,0.0,False
seccion las adjuntas,estacion adjuntas,0.8326323,0.76,1.0,False
tultitlan,tuliman,0.41653392,0.75,0.0,False
ojo de agua de huanumo,el torreon,0.3612415,0.21,1.0,True
santa maria,santa maria tataltepec,0.40054563,1.0,1.0,True
gasleloin,benito juarez,0.3070611,0.18,0.0,False
arroyo de la carcava,arroyo de la carcava,0.9296051,1.0,0.0,True
boca de cachan,boca de cuchan,0.94150865,0.93,1.0,False
caserio fuenterroble de abajo,fuenterrabia,0.26958933,0.44,0.0,False
casas marques de la encomienda,ka sa xi ma luo,0.24458376,0.31,0.0,False
kuenka,kueryaru,0.4303645,0.57,0.0,False
santa ines,copalar zaragoza,0.36262527,0.23,0.0,False
cortijo de la vega de santa maria,la vega de santa maria,0.75552344,1.0,1.0,False
caserio los rocamoras de murada,la murada,0.96698874,0.8,1.0,False
las ramblas,la rambla,0.3953696,0.9,1.0,True
el limon,barranca el limon,0.98049754,1.0,1.0,False
tarecuaro,arroyo taraiso,0.055276554,0.43,0.0,False
la cienega,barranca san andres,0.17750818,0.28,0.0,False
jaltocan,xaltocan,0.8380466,0.88,1.0,False
la amargosa,el agua,0.33768618,0.56,0.0,False
jcu,ceuta heliport,0.19539116,0.24,1.0,True
la boquilla,rio la boquita,0.102982044,0.72,1.0,True
rego do viceso,rio naveira,0.38119507,0.24,1.0,True
la labor,banos santa cruz,0.15635063,0.25,0.0,False
union,la union,0.69268954,1.0,0.0,True
rio chico,rio chico,0.93356955,1.0,1.0,False
sierra de covarrubias,malzaga,0.29944357,0.21,0.0,False
tepotzotlan,tepotzotlan municipality,0.38888693,1.0,1.0,True
san julian,santa maria,0.5100928,0.57,0.0,True
tachinala,rio tachimula,0.30840182,0.64,1.0,True
mina la mojina,la mojina,0.78267044,1.0,1.0,False
rancho san cristobal,san cristobal,0.8950651,1.0,1.0,False
lanzarote airport,aeroport de lanzarote,0.4882957,0.84,1.0,True
rebolledo,canal acequia real del jucar,0.2198415,0.16,0.0,False
sierra del escudo de cabuerniga,sierra del escudo de cabuerniga,0.9968849,1.0,1.0,False
rancho el mateno,marquez,0.36001572,0.26,0.0,False
canavera,casa de la canavera,0.9184833,1.0,1.0,False
caserio la soledad,la soledad,0.9203852,1.0,1.0,False
el cajon de guajura,cajon de guajura,0.895652,1.0,1.0,False
villa cortazar,cortazar,0.75687796,1.0,1.0,False
huertas de san giraldo,caserio huertas de san giraldo,0.9406252,1.0,1.0,False
tanque el aguila,tanque el aguila,0.92607355,1.0,1.0,False
lake chapala,el camichin,0.16780068,0.26,0.0,False
los coyotes,coyote,0.460396,0.71,1.0,True
caserio ermita de la fuensanta,caserio fuen negra,0.027248707,0.56,0.0,False
el albarico,cortijada el albarico,0.8703185,1.0,1.0,False
rancho san agustin,rancho relacion,0.13787824,0.61,0.0,False
las tinajas,tinaja,0.36618,0.71,0.0,False
iberija taulary,ibarrangelu,0.6268817,0.31,0.0,True
jiquipilco,jiquipilas,0.49833384,0.8,0.0,False
jardin,la esquina,0.22414203,0.25,0.0,False
san jose,dulce rocio,0.23860903,0.21,1.0,True
masia de flors,masia de flors,0.9080666,1.0,1.0,False
santa maria,san pedro de presaras,0.46047822,0.44,0.0,False
leiloyo,gorad leganes,0.20549081,0.2,0.0,False
caserio lo de la vieja,lo de la vieja,0.90698814,1.0,1.0,False
santa coloma de cervello,santa koloma de gramenetas,0.11130444,0.68,0.0,False
santo tome,pineiro,0.4768773,0.24,1.0,True
la concepcion coatipac la conchita,concepcion,0.33622548,1.0,1.0,True
arguelles,arenas,0.2869398,0.53,0.0,False
rio herradura,rio cedral,0.13990544,0.61,0.0,False
san jeronimo taviche,san jeronimo sosola,0.28203177,0.77,0.0,False
cuevecillas,cuevecillas de arriba,0.42139745,1.0,1.0,True
ejido de los altares,ejido cucapa mestizo,0.61917937,0.55,0.0,True
ibiricu de yerri,ibiriku deierri,0.63452893,0.58,1.0,False
sujo,vilarbello de sujo,0.6258041,1.0,1.0,False
altzo muno,altzoazpi,0.5755249,0.53,0.0,True
morita,estacion morita,0.9196729,1.0,1.0,False
el jaguey,los morin,0.24239554,0.22,0.0,False
gola de migjorn,gola del sur de lebre,0.6247321,0.64,1.0,False
caserio de zarandona,caserio de zarandona,0.9378429,1.0,1.0,False
canadas,canadas,0.9211802,1.0,1.0,False
couzadorio,san cristobal,0.43736535,0.35,1.0,True
embassament de terradets,panta de terradets,0.9694157,0.8,1.0,False
santa maria,linaran,0.5014865,0.44,0.0,True
el pozo de rodriguez,rodrigo de quevedo,0.1773142,0.63,0.0,False
rio soutochao,arroyo canteira,0.23852846,0.36,1.0,True
estero de tastota,acuicola tastiota,0.39435512,0.53,0.0,False
sauz de mendez uno,zapote de cestao,0.2141354,0.29,0.0,False
santa rosa de san pantaleon,san pantaleon,0.8474707,1.0,1.0,False
torre de pinier,estacio del nord,0.122698635,0.45,0.0,False
la monja,monja,0.7803018,1.0,1.0,False
poblado c quince,licenciado adolfo lopez mateos,0.19851992,0.26,1.0,True
el guayacan,el encinal,0.2503011,0.38,0.0,False
colonia bella esperanza via cumpas,colonia anohuac,0.26166433,0.64,0.0,False
santa julinana,san julian,0.51309514,0.83,1.0,False
canada el jaguey,la sangria,0.45610374,0.23,0.0,False
callejon del ostial,rancho california,0.3710752,0.39,0.0,False
olabezar,okhakastro,0.1950015,0.44,0.0,False
camotlan,comatlan,0.42650282,0.75,0.0,False
villarrobledo,arukoi,0.17530386,0.32,0.0,False
caserio los guerreros,caserio los graneros de abajo,0.0076623824,0.72,0.0,False
rancho la cofradia,la cofradia,0.6803888,1.0,1.0,False
ciaurriz,ciaurriz,0.92852056,1.0,1.0,False
cristobal,san crisobal texcalucan,0.23792021,0.5,0.0,False
paradepinol,parada de outeiro,0.49085793,0.36,0.0,False
barranca cuahutzontetla,barranca pilatlatl,0.6323378,0.63,0.0,True
lira,san simon,0.50248945,0.15,1.0,False
catalanes,catalan,0.6051913,0.88,1.0,False
san marcos,cima de san marko,0.5233409,0.59,1.0,False
san martin de moncayo,san martin,0.62084895,1.0,0.0,True
caserio brujuelo,brwzas,0.024425045,0.36,0.0,False
puerta,casas venta del potro,0.32148898,0.3,0.0,False
campo 73,campo menonita numero 66,0.5604634,0.77,0.0,True
el tepozan,rancho el tepozan,0.82383424,1.0,1.0,False
el vizcaino,vizcaino,0.8293017,1.0,1.0,False
tanque falcon,estanque de falcon,0.86903405,0.84,1.0,False
rincon de arriba,churubusco,0.1815186,0.31,0.0,False
san bartolo yucuane,san bartolo,0.45962024,1.0,0.0,False
santibanez,santibanez,0.9117802,1.0,1.0,False
la mesa de andrade,andachires,0.24408893,0.43,0.0,False
shithy,cerro shanabcu,0.08706938,0.2,0.0,False
independencia,la periodista,0.27237624,0.38,1.0,True
caserio la venteta,la vela,0.056478146,0.48,0.0,False
paramos de la alcarria,la alcarria,0.87727827,1.0,1.0,False
san vicente mazatan,san vicente lachixlo,0.068909906,0.73,0.0,False
poluincil,polotitlan de la ilustracion,0.37746,0.27,0.0,False
arroyo limoncillar,el limon,0.28405464,0.46,0.0,False
la candelaria rancho,canada verde,0.38492396,0.31,0.0,False
dolores hidalgo,san joaquin laminillas,0.1780061,0.27,0.0,False
canon la remuda,sierra de los remedios,0.028836366,0.43,0.0,False
santa maria,santiago citendeje,0.41236094,0.48,1.0,True
cerro yucuyacua,yucuyacua,0.8449455,1.0,1.0,False
laguna del rosario,santa rosalia,0.15832655,0.32,0.0,False
canoas,las canalitas,0.1306822,0.53,0.0,False
san andres de levaneras,sant boi de llobregat,0.16516969,0.45,0.0,False
caserio del teatino,caserio del teatino,0.97785103,1.0,1.0,False
casa del coto san juan,cortijo coto de murillo,0.09575393,0.44,0.0,False
presidente echeverria laja tendida,presidente echeverria,0.85946256,1.0,1.0,False
bujursot,burkhasot,0.34670737,0.71,1.0,True
cerro el aguila,cerro el aguila,0.9579313,1.0,0.0,True
san julian,mandaluiz,0.41411752,0.32,0.0,False
tehuachi,el teguachi,0.78990084,0.74,1.0,False
los maguechic,maguechis,0.26206338,0.73,1.0,True
rio salto,abra de caballeros,0.1808832,0.37,1.0,True
cuernavaca,kuerunabaka,0.6057619,0.67,1.0,False
las pungin,punxin,0.63396686,0.62,1.0,False
cerro hollin,el alacran,0.16470031,0.27,0.0,False
pineira,pinedillo,0.24365361,0.62,0.0,False
rourells,rourell,0.65132785,0.93,1.0,False
san francisco de borjas,san francisco borja,0.50287175,0.9,1.0,False
savalla del condado,sauquillo de alcazar,0.1354472,0.51,0.0,False
san andres,san andres,0.7702447,1.0,1.0,False
katarrokh,catarroja,0.8574307,0.67,1.0,False
rio tula,tuetano,0.12900974,0.4,0.0,False
caserio los llanos de rueda,los llanos de rueda,0.98732036,1.0,1.0,False
aeropuerto internacional del norte,aeropuerto internacional de aguascalientes,0.5863412,0.83,0.0,True
cerro las burras,pico la burra,0.31476134,0.55,0.0,False
valconejo,caserio valconejo,0.96509343,1.0,1.0,False
el guamuchil,guamuchil,0.88358486,1.0,1.0,False
noria san jose,noria san jose,0.94857365,1.0,1.0,False
los berros,bejuco,0.3751422,0.38,0.0,False
rancheria las truchas,el trigal,0.71416277,0.33,1.0,False
represo del verde,rancho el reparo,0.14190829,0.48,0.0,False
turcio,rancheria de san diego cienega de san diego,0.2900248,0.17,0.0,False
santa ursula,cerro santa ursula,0.76283365,1.0,1.0,False
guichubechi,guaguichi,0.5830064,0.6,0.0,True
rio tecorichic,tecorichi,0.32903263,0.78,0.0,False
el batamonte,rancho el barro,0.33356017,0.52,0.0,False
el cienega,cienega,0.7176281,1.0,0.0,True
arroyo de tacuichamona,tacubaya,0.09744533,0.4,0.0,False
sierra agua del toro,sierra del toro,0.8862432,1.0,1.0,False
vilafermosa,villahermosa del rio,0.32386422,0.65,1.0,True
rio iro,cortijo de cherin,0.12607463,0.33,0.0,False
subestacion electrica gueemez,paraiso escondido,0.11278547,0.22,0.0,False
sierra la cadena,sierra de cadena,0.956326,0.9,1.0,False
rio el arco,rio el arco,0.9351106,1.0,1.0,False
doctor manuel velazco suarez,manuel velazco suarez,0.91060615,1.0,1.0,False
castineira,kastilruis,0.45624337,0.5,0.0,False
san pedro tezompa,tezompa,0.91245747,1.0,1.0,False
caserio reiguero de poniente,regueros de arriba,0.08934765,0.61,1.0,True
ma si ke fa,masquefa,0.8964891,0.21,1.0,False
la hacienda de ancon,la pila,0.31840327,0.44,0.0,False
santa maria,san matin,0.3937726,0.7,0.0,False
north coronado,norte coronado,0.93134165,0.93,1.0,False
maquilon,rio malo,0.2408646,0.5,0.0,False
bento juarez,benito juarez miramar,0.5120018,0.73,1.0,False
laguna bacalur,bacalar,0.10173629,0.57,0.0,False
benito juarez,san jose uno rosa de san juan,0.23633078,0.37,0.0,False
el campamento,campamento hidalgo,0.28451246,0.87,1.0,True
acachuane,acahuates,0.7010593,0.78,0.0,True
rio guadalmansa,rio guadalest,0.4275453,0.79,0.0,False
punta farayon,presa falcon,0.48758644,0.56,0.0,False
los almadenes,caserio los allozos,0.04319318,0.5,0.0,False
rio del viso,rio del viso,0.955596,1.0,1.0,False
benikarlo,bengoeche,0.25988123,0.44,0.0,False
el barron,xodhe,0.20864221,0.29,0.0,False
los martinez,la loma,0.43039373,0.42,1.0,True
niquivil,pueblo niquivil,0.87796485,1.0,1.0,False
manto del rio arriba,doxteje centro,0.36713046,0.24,0.0,False
las esperanzas,la esperanza,0.5394424,0.92,1.0,False
el jabali,rio el jabali,0.8409787,1.0,1.0,False
mexiiopan,san jose xcobo,0.15478186,0.26,0.0,False
seccion mesa,estacion mesa,0.7526668,0.8,1.0,False
el faro,el espiritu santo,0.24157925,0.44,0.0,False
cerro pelon de zitacuaro,cerro del pelon,0.40560898,0.85,0.0,False
el dondo,caserio el dondo,0.94005996,1.0,1.0,False
caserio la piqueta,caserio la piqueta,0.9761711,1.0,1.0,False
la galera,los gueerigos,0.23422907,0.45,0.0,False
casrio isla del moral,casrio isla del moral,0.99160725,1.0,1.0,False
picacho el pollo,santiago de pochotitan,0.045479078,0.42,0.0,False
el campell,xal ka lade xe na res,0.21548842,0.32,0.0,False
el chapin,rio el tesoro,0.04154242,0.36,0.0,False
santa rosa,santa rosa numero uno,0.54829484,1.0,1.0,False
tagarina,takoronte,0.36099327,0.47,0.0,False
san felix,ejido san felix hidalgo,0.61094004,1.0,1.0,False
los cortados,caserio los cortados,0.9491072,1.0,1.0,False
alamos,el alamo,0.3396163,0.71,0.0,False
canon las animas,canon las animas,0.9791486,1.0,1.0,False
isla colom,caserio collado de gil,0.037309222,0.31,0.0,False
soxo sojo,sojo,0.88537943,1.0,1.0,False
lachiguiri,san jose lachiguiri,0.83505523,1.0,1.0,False
tequesquitillo,tequesquilillo,0.8194169,0.93,1.0,False
las higueras,higueras,0.89139456,1.0,1.0,False
isla grifo,isla roqueta,0.5187564,0.64,1.0,False
puerto de melenara,melenara,0.8612207,1.0,1.0,False
rancho buena vista,rancho buenavista,0.91162956,0.97,0.0,True
ursulo galvan,ejido ursula galvan,0.9227864,0.75,1.0,False
rio el quince,malinaltepec,0.08224692,0.32,0.0,False
gorgullos,gordoncillo,0.54181236,0.6,0.0,True
sierra de pilares,sierra pilares,0.8157787,1.0,1.0,False
zona arqueologica la nopalera,barranca pena la margara,0.23478207,0.53,0.0,False
ozolotepec,nundaco,0.2045893,0.12,0.0,False
la pagua,la pagua,0.82550555,1.0,1.0,False
kataroniano yi hui,parlament von katalonien,0.17495926,0.48,1.0,True
sheng ke luo ma de fa er nei si,santa koloma de farners,0.7735814,0.48,1.0,False
rio suchil,suchil,0.8035991,1.0,1.0,False
cortijada el navazuelo,caserio el navazuelo,0.8815233,0.75,1.0,False
fogars de montclus,fogas de monclus,0.9089347,0.94,1.0,False
val,san roman,0.49718952,0.17,1.0,True
vista bella,caserio vista bella,0.955535,1.0,1.0,False
punta maxtun grande,punta mastun chico,0.8077801,0.65,0.0,True
esmeraldas,esmeralda,0.73826087,0.95,1.0,False
colonia miguel aleman valdez,el jazmin,0.44195804,0.27,0.0,False
punta papagayo,pantano de puentes,0.24150388,0.56,0.0,False
rosario tamextitlan,laguna el rosario,0.10859568,0.67,0.0,False
rio ahuijullo,aguatitlan,0.14828627,0.35,0.0,False
juarez,colonia juarez,0.8591883,1.0,1.0,False
tlahuichia,rio tlahuichia,0.86158705,1.0,1.0,False
rio cana,rio bravo,0.23743135,0.59,0.0,False
el jagueey,el jaguey,0.710214,0.95,1.0,False
mesa trasquileno,el aguila,0.3244219,0.4,0.0,False
los dos atriscos,cerro los atlixcos,0.77307206,0.71,1.0,False
mado sector i,santa maria,0.52283084,0.42,1.0,False
santa maria,ferreira,0.33349684,0.11,0.0,False
galomo,colomo,0.8535357,0.67,1.0,False
tonacalco,san jeronimo,0.42957053,0.29,1.0,True
bell loch,barranco de torreblanca,0.21222782,0.25,0.0,False
modulo cuatro,el pinolillo,0.2971577,0.24,0.0,False
sierra de almaden,sierra de cordoneros,0.7512331,0.69,1.0,False
la cofradiia,la cofradiia,0.944233,1.0,1.0,False
regadio,regadio,0.9498053,1.0,1.0,False
los llanos de san juan bautista,san juan bautista,0.9502667,1.0,1.0,False
barranca san juano,san juan,0.4391468,0.62,1.0,True
valtierrilla,labor de valtierra,0.3893506,0.6,1.0,True
